t,x1,v1,x2,v2,pump,refc,refs,drive1,drive2,u1,u2,k12_eff,k21_eff,i1,q1,amp1,phase1,bit1,i2,q2,amp2,phase2,bit2
0.000804,0.6117791881,46668.50477,0.5521793145,43970.60503,-0.8090169944,0.3090169944,0.9510565163,0.06180339888,0,0.06180339888,0,0,0,-0.00106479714,0.02004769194,0.02007594942,1.62385967,0,-0.0009845601412,0.0184429721,0.0184692333,1.624129729,0
0.000805,0.6323704329,-4806.84642,0.5745354898,1327.922121,-1,4.360918668e-14,1,8.721837336e-15,0,8.721837336e-15,0,0,0,-0.00106469066,0.02010892422,0.02013709014,1.623693112,0,-0.0009844616851,0.01849858135,0.01852475848,1.623964397,0
0.000806,0.6025150669,-55215.495,0.5548567842,-41236.36905,-0.8090169944,-0.3090169944,0.9510565163,-0.06180339887,0,-0.06180339887,0,0,0,-0.00108320293,0.02016421591,0.02019328928,1.624463813,0,-0.001001509257,0.01854950151,0.01857651816,1.624735124,0
0.000807,0.5206809102,-108975.0273,0.4901723804,-89058.06724,-0.3090169944,-0.5877852523,0.8090169944,-0.1175570505,0,-0.1175570505,0,0,0,-0.001113699466,0.02020432346,0.02023499476,1.62586244,0,-0.001030220715,0.01858730234,0.01861583098,1.626165722,0
0.000808,0.3845067136,-162441.6512,0.3756974274,-139516.7826,0.3090169944,-0.8090169944,0.5877852523,-0.1618033989,0,-0.1618033989,0,0,0,-0.001144695343,0.02022490377,0.02025727178,1.627334316,0,-0.001060512254,0.01860752655,0.01863772332,1.627728461,0
0.000809,0.20010612,-202930.5027,0.2142341361,-180582.1009,0.8090169944,-0.9510565163,0.3090169944,-0.1902113033,0,-0.1902113033,0,0,0,-0.001163612096,0.0202290649,0.02026250379,1.628254804,0,-0.001080781079,0.018612286,0.01864363907,1.628799345,0
0.00081,-0.01212456435,-216237.2812,0.02258923948,-197940.4326,1,-1,4.899948954e-14,-0.2,0,-0.2,0,0,0,-0.001162283278,0.02022704199,0.02026040794,1.628195059,0,-0.001082931925,0.01861042477,0.01864190579,1.628920316,0
0.000811,-0.2211269975,-196603.0489,-0.1713531355,-185160.2478,0.8090169944,-0.9510565163,-0.3090169944,-0.1902113033,0,-0.1902113033,0,0,0,-0.001141136623,0.02023185248,0.02026400868,1.627139602,0,-0.00106652698,0.01861385883,0.01864438844,1.628031215,0
0.000812,-0.3965227918,-151121.9059,-0.3395172881,-148264.42,0.3090169944,-0.8090169944,-0.5877852523,-0.1618033989,0,-0.1618033989,0,0,0,-0.001108943141,0.02025313632,0.02028347322,1.625495851,0,-0.001038952802,0.01863195377,0.01866089827,1.626500521,0
0.000813,-0.5198414956,-95083.45634,-0.4644380913,-101042.3222,-0.3090169944,-0.5877852523,-0.8090169944,-0.1175570505,0,-0.1175570505,0,0,0,-0.001078276731,0.02029316707,0.02032179398,1.623881371,0,-0.001011549921,0.0186676644,0.01869505088,1.624930662,0
0.000814,-0.5876834039,-41621.20647,-0.5421625302,-55116.95497,-0.8090169944,-0.3090169944,-0.9510565163,-0.06180339887,0,-0.06180339887,0,0,0,-0.001060008487,0.02034702977,0.02037462241,1.622845746,0,-0.0009946950223,0.01871736036,0.01874377222,1.623889295,0
0.000815,-0.6052174095,5820.818973,-0.5760578369,-12994.42254,-1,-2.596808297e-14,-1,-5.193616594e-15,0,-5.193616594e-15,0,0,0,-0.001059902486,0.02040551681,0.02043302497,1.622691647,0,-0.0009945955528,0.01877309441,0.0187994227,1.623726682,0
0.000816,-0.5764199124,52115.82873,-0.5676336064,30660.79255,-0.8090169944,0.3090169944,-0.9510565163,0.06180339887,0,0.06180339887,0,0,0,-0.001077608851,0.02045829705,0.02048665807,1.623421132,0,-0.001012036936,0.01882520226,0.01885238603,1.624504311,0
0.000817,-0.4995873831,102191.3869,-0.5122989689,81189.89415,-0.3090169944,0.5877852523,-0.8090169944,0.1175570505,0,0.1175570505,0,0,0,-0.0011068661,0.02049666868,0.02052653355,1.624746168,0,-0.00104204791,0.0188647656,0.01889352389,1.625978036,0
0.000818,-0.3716417537,152981.7105,-0.4037400116,135729.8245,0.3090169944,0.8090169944,-0.5877852523,0.1618033989,0,0.1618033989,0,0,0,-0.001136821862,0.02051646357,0.02054793521,1.626149947,0,-0.001074606959,0.01888661036,0.01891715706,1.627632866,0
0.000819,-0.1974292558,192283.4815,-0.2437055176,181543.596,0.8090169944,0.9510565163,-0.3090169944,0.1902113033,0,0.1902113033,0,0,0,-0.001155484818,0.02052051282,0.02055301904,1.627045697,0,-0.00109767727,0.01889225262,0.01892411436,1.628833057,0
0.00082,0.004258692445,206072.3204,-0.04879264528,203405.0175,1,1,-3.135838583e-14,0.2,0,0.2,0,0,0,-0.001154943401,0.02051846077,0.0205509398,1.627025007,0,-0.001102446767,0.01889036339,0.01892250559,1.629090478,0
0.000821,0.2040102413,188508.6242,0.152480414,194148.2775,0.8090169944,0.9510565163,0.3090169944,0.1902113033,0,0.1902113033,0,0,0,-0.001135425379,0.02052271319,0.02055409807,1.626065288,0,-0.001087834773,0.01889318626,0.0189244781,1.628310978,0
0.000822,0.3729073945,146386.5268,0.3308003789,159320.5178,0.3090169944,0.8090169944,0.5877852523,0.1618033989,0,0.1618033989,0,0,0,-0.001105142995,0.02054257987,0.02057228545,1.62454219,0,-0.001060963677,0.0189107409,0.01894047954,1.626841333,0
0.000823,0.4934897357,94391.91605,0.4671093635,112482.8149,-0.3090169944,0.5877852523,0.8090169944,0.1175570505,0,0.1175570505,0,0,0,-0.001076025882,0.02058044977,0.02060855998,1.623032649,0,-0.001033401581,0.01894663977,0.01897480111,1.625285073,0
0.000824,0.5626570781,44891.81096,0.5557807198,65321.66942,-0.8090169944,0.3090169944,0.9510565163,0.06180339887,0,0.06180339887,0,0,0,-0.001058531219,0.02063190359,0.02065904001,1.622056934,0,-0.001016123672,0.01899760299,0.01902475825,1.624232349,0
0.000825,0.585182292,749.5010651,0.5986723861,20572.7379,-1,3.674868868e-14,1,7.349737737e-15,0,7.349737737e-15,0,0,0,-0.001058425366,0.02068835863,0.02071541568,1.621912193,0,-0.00101602206,0.01905557047,0.01908263783,1.624064786,0
0.000826,0.564205873,-43228.23187,0.5960106577,-26885.73775,-0.8090169944,-0.3090169944,0.9510565163,-0.06180339887,0,-0.06180339887,0,0,0,-0.001075754444,0.02073994896,0.02076782922,1.622618599,0,-0.0010343382,0.01911034889,0.01913831994,1.624868074,0
0.000827,0.4969098191,-92235.74192,0.5421714984,-82059.57143,-0.3090169944,-0.5877852523,0.8090169944,-0.1175570505,0,-0.1175570505,0,0,0,-0.001104854495,0.02077807581,0.02080742987,1.623920348,0,-0.001066102807,0.01915230045,0.01918194953,1.626403419,0
0.000828,0.3788347437,-143451.1714,0.4303374311,-141339.5631,0.3090169944,-0.8090169944,0.5877852523,-0.1618033989,0,-0.1618033989,0,0,0,-0.001135392384,0.02079826535,0.02082923324,1.625332919,0,-0.001100811226,0.01917567982,0.01920725077,1.628140023,0
0.000829,0.2133071923,-184669.4182,0.2626672279,-190978.966,0.8090169944,-0.9510565163,0.3090169944,-0.1902113033,0,-0.1902113033,0,0,0,-0.001155565564,0.02080277708,0.0208348474,1.626287918,0,-0.001125682283,0.01918187912,0.01921488088,1.62941377,0
0.00083,0.01776867566,-201540.085,0.0570788563,-215017.5178,1,-1,4.213899154e-14,-0.2,0,-0.2,0,0,0,-0.001157226875,0.0208006968,0.02083286254,1.626373078,0,-0.0011312776,0.01917996093,0.01921329462,1.629710339,0
0.000831,-0.1792949031,-187726.6253,-0.1561093931,-206057.6442,0.8090169944,-0.9510565163,-0.3090169944,-0.1902113033,0,-0.1902113033,0,0,0,-0.001140059194,0.02080415725,0.02083537122,1.625541157,0,-0.001116317587,0.01918286698,0.01921532072,1.628924239,0
0.000832,-0.3493461768,-149432.3648,-0.3457272704,-169731.1596,0.3090169944,-0.8090169944,-0.5877852523,-0.1618033989,0,-0.1618033989,0,0,0,-0.001111682488,0.02082261089,0.02085226516,1.624133926,0,-0.001088236032,0.01920127003,0.01923208331,1.627410973,0
0.000833,-0.4746748478,-100693.3985,-0.4910513798,-119893.9637,-0.3090169944,-0.5877852523,-0.8090169944,-0.1175570505,0,-0.1175570505,0,0,0,-0.001083670633,0.02085893063,0.02088706128,1.62270202,0,-0.001059263932,0.0192390768,0.01926821518,1.625798734,0
0.000834,-0.551336522,-53377.54513,-0.5851862372,-68716.23038,-0.8090169944,-0.3090169944,-0.9510565163,-0.06180339887,0,-0.06180339887,0,0,0,-0.00106652503,0.02090927996,0.02093646254,1.621759418,0,-0.001041074756,0.01929280741,0.01932087613,1.624705849,0
0.000835,-0.5829112702,-10148.01589,-0.6292342198,-19450.14952,-1,-4.75292944e-14,-1,-9.50585888e-15,0,-9.50585888e-15,0,0,0,-0.001066418378,0.02096548015,0.02099258455,1.621617967,0,-0.001040970649,0.01935380155,0.01938177634,1.624530915,0
0.000836,-0.5712402411,34237.18425,-0.6231629414,32532.59525,-0.8090169944,0.3090169944,-0.9510565163,0.06180339887,0,0.06180339887,0,0,0,-0.00108396403,0.02101771178,0.02104564531,1.62232451,0,-0.001060123346,0.01941113249,0.01944005982,1.625356318,0
0.000837,-0.5121632903,85007.06369,-0.5616520651,91576.89093,-0.3090169944,0.5877852523,-0.8090169944,0.1175570505,0,0.1175570505,0,0,0,-0.001113959837,0.02105704489,0.02108648966,1.623649061,0,-0.001093030414,0.01945462998,0.01948531096,1.626920884,0
0.000838,-0.3999129042,139195.9271,-0.4389538704,153244.8971,0.3090169944,0.8090169944,-0.5877852523,0.1618033989,0,0.1618033989,0,0,0,-0.001146202074,0.02107844548,0.02110958652,1.625120746,0,-0.001128433225,0.01947848558,0.01951114456,1.628663935,0
0.000839,-0.236828994,184096.2086,-0.2590268451,203241.8717,0.8090169944,0.9510565163,-0.3090169944,0.1902113033,0,0.1902113033,0,0,0,-0.00116861123,0.02108365605,0.02111601773,1.626167022,0,-0.001152955298,0.0194845421,0.0195186241,1.629900228,0
0.00084,-0.03998827161,204665.4556,-0.04183828664,225659.2303,1,1,-5.291959726e-14,0.2,0,0.2,0,0,0,-0.001172493196,0.02108154769,0.02111412781,1.626356123,0,-0.001157023831,0.01948259364,0.01951691982,1.630114223,0
0.000841,0.1618286384,193970.7169,0.180504259,213505.5271,0.8090169944,0.9510565163,0.3090169944,0.1902113033,0,0.1902113033,0,0,0,-0.001156985128,0.02108444031,0.02111616058,1.625615232,0,-0.001139741154,0.01948622327,0.01951952631,1.629219352,0
0.000842,0.3392726752,157776.0487,0.3754916914,172891.3533,0.3090169944,0.8090169944,0.5877852523,0.1618033989,0,0.1618033989,0,0,0,-0.001129421694,0.02110227381,0.02113247627,1.624266637,0,-0.001109249264,0.0195063455,0.01953785937,1.627601221,0
0.000843,0.4734585274,109839.9855,0.5215983199,118283.7819,-0.3090169944,0.5877852523,0.8090169944,0.1175570505,0,0.1175570505,0,0,0,-0.001101479558,0.02113846719,0.02116714558,1.622857067,0,-0.001078479559,0.01954659305,0.0195763229,1.62591525,0
0.000844,0.5591060676,61992.25961,0.6118164876,62599,-0.8090169944,0.3090169944,0.9510565163,0.06180339887,0,0.06180339887,0,0,0,-0.001084092082,0.02118952749,0.02121724136,1.62191345,0,-0.001059465542,0.0196028256,0.01963143496,1.624790368,0
0.000845,0.5985233917,17035.56115,0.6478597518,9760.212633,-1,5.830990012e-14,1,1.166198002e-14,0,1.166198002e-14,0,0,0,-0.001083983673,0.02124726087,0.02127489401,1.621769706,0,-0.001059359595,0.01966565129,0.01969416369,1.624612835,0
0.000846,0.5924345248,-30115.55354,0.6309030302,-44331.79913,-0.8090169944,-0.3090169944,0.9510565163,-0.06180339887,0,-0.06180339887,0,0,0,-0.001102182508,0.02130148002,0.02132997556,1.622492288,0,-0.001078749635,0.01972368717,0.01975316523,1.625434991,0
0.000847,0.5357428647,-84451.8832,0.5573188671,-103588.0781,-0.3090169944,-0.5877852523,0.8090169944,-0.1175570505,0,-0.1175570505,0,0,0,-0.001133562465,0.02134269238,0.02137277431,1.623858909,0,-0.001111400141,0.01976680285,0.01979802276,1.626962779,0
0.000848,0.4221250599,-142462.3294,0.4233632615,-163434.2966,0.3090169944,-0.8090169944,0.5877852523,-0.1618033989,0,-0.1618033989,0,0,0,-0.001167599744,0.02136537,0.02139725039,1.625391191,0,-0.001145539808,0.01978971083,0.01982283825,1.62861743,0
0.000849,0.2540534719,-190656.0642,0.2348668749,-209982.8455,0.8090169944,-0.9510565163,0.3090169944,-0.1902113033,0,-0.1902113033,0,0,0,-0.001191644905,0.02137108414,0.02140428123,1.62649833,0,-0.001167762421,0.01979498965,0.01982940454,1.629720863,0
0.00085,0.04947234298,-213364.8179,0.01306563014,-228055.3448,1,-1,6.370020297e-14,-0.2,0,-0.2,0,0,0,-0.001196472975,0.02136894704,0.0214024168,1.626729125,0,-0.001168952208,0.01979301015,0.01982749858,1.629786645,0
0.000851,-0.1615237384,-203389.0488,-0.2093709387,-211304.1327,0.8090169944,-0.9510565163,-0.3090169944,-0.1902113033,0,-0.1902113033,0,0,0,-0.001180991507,0.0213718015,0.02140440703,1.625999517,0,-0.001148922953,0.01979750077,0.01983081089,1.628765044,0
0.000852,-0.3481399313,-166474.0949,-0.3999610783,-166406.1461,0.3090169944,-0.8090169944,-0.5877852523,-0.1618033989,0,-0.1618033989,0,0,0,-0.001152708296,0.02139012747,0.02142116453,1.624633985,0,-0.00111645053,0.01981903014,0.01985045132,1.627069102,0
0.000853,-0.4901184571,-116543.8659,-0.5378207902,-108495.2868,-0.3090169944,-0.5877852523,-0.8090169944,-0.1175570505,0,-0.1175570505,0,0,0,-0.001123784585,0.02142763987,0.0214570884,1.623193882,0,-0.001084726572,0.01986055885,0.01989015912,1.625359238,0
0.000854,-0.5810675105,-65773.44809,-0.6172425115,-51088.60136,-0.8090169944,-0.3090169944,-0.9510565163,-0.06180339888,0,-0.06180339888,0,0,0,-0.001105716233,0.02148075991,0.02150919931,1.622225662,0,-0.001065544257,0.01991727605,0.01994575819,1.624243868,0
0.000855,-0.6225657568,-17360.02287,-0.6416880309,1614.971469,-1,-1.224708697e-14,-1,-2.449417394e-15,0,-2.449417394e-15,0,0,0,-0.001105605661,0.02154086841,0.02156922289,1.622077284,0,-0.001065437703,0.01997945312,0.02000784108,1.624072534,0
0.000856,-0.6149857894,33411.728,-0.6141977138,53737.75912,-0.8090169944,0.3090169944,-0.9510565163,0.06180339887,0,0.06180339887,0,0,0,-0.001124499207,0.02159720295,0.02162645773,1.622816243,0,-0.001084310912,0.02003586885,0.02006518803,1.624862072,0
0.000857,-0.5532969624,91040.53695,-0.5328696901,109454.6154,-0.3090169944,0.5877852523,-0.8090169944,0.1175570505,0,0.1175570505,0,0,0,-0.001156908736,0.0216398059,0.0216707092,1.624207545,0,-0.001115523775,0.02007697533,0.020107942,1.626301598,0
0.000858,-0.4318307183,151353.8902,-0.3952541468,164802.1501,0.3090169944,0.8090169944,-0.5877852523,0.1618033989,0,0.1618033989,0,0,0,-0.001191728884,0.02166302429,0.02169577929,1.625753052,0,-0.001147388955,0.02009820009,0.02013092517,1.627823567,0
0.000859,-0.2543350023,200346.3414,-0.2077116653,206764.1589,0.8090169944,0.9510565163,-0.3090169944,0.1902113033,0,0.1902113033,0,0,0,-0.001215798407,0.02166871737,0.02170279886,1.62684602,0,-0.00116702877,0.02010260891,0.02013645553,1.628784838,0
0.00086,-0.04033193052,222273.4116,0.008832541628,220916.1831,1,1,-1.763738983e-14,0.2,0,0.2,0,0,0,-0.001219710021,0.0216665505,0.02170085489,1.627031583,0,-0.001166028813,0.02010059865,0.02013439071,1.628741044,0
0.000861,0.1786069007,210171.7796,0.2226328248,201394.2913,0.8090169944,0.9510565163,0.3090169944,0.1902113033,0,0.1902113033,0,0,0,-0.001202601524,0.0216699031,0.02170324747,1.626235854,0,-0.00114473857,0.02010546832,0.02013803076,1.627671598,0
0.000862,0.37050448,170125.233,0.4025543716,155260.6152,0.3090169944,0.8090169944,0.5877852523,0.1618033989,0,0.1618033989,0,0,0,-0.001172506822,0.02168951382,0.02172118279,1.624802455,0,-0.001112056763,0.02012711933,0.02015781741,1.625991867,0
0.000863,0.5143172491,116521.8567,0.5293990665,97907.77276,-0.3090169944,0.5877852523,0.8090169944,0.1175570505,0,0.1175570505,0,0,0,-0.001142158762,0.021728954,0.02175895146,1.623311905,0,-0.001080828261,0.0201679359,0.02019687669,1.624336526,0
0.000864,0.6033992245,62116.59043,0.5992302825,42738.20551,-0.8090169944,0.3090169944,0.9510565163,0.06180339888,0,0.06180339888,0,0,0,-0.001123398484,0.02178416779,0.0218131151,1.622320178,0,-0.001062202944,0.02022290929,0.02025078604,1.623272839,0
0.000865,0.6396396493,10632.29093,0.6169795147,-6500.462812,-1,2.302769269e-14,1,4.605538538e-15,0,4.605538538e-15,0,0,0,-0.001123286144,0.02184595333,0.02187481312,1.622169584,0,-0.001062096724,0.02028258495,0.02031037424,1.623113501,0
0.000866,0.6241911257,-42224.25522,0.5866528045,-54455.55854,-0.8090169944,-0.3090169944,0.9510565163,-0.06180339887,0,-0.06180339887,0,0,0,-0.001142462382,0.02190313284,0.02193290789,1.622908872,0,-0.001080119083,0.02033635069,0.02036501453,1.623859197,0
0.000867,0.5532071334,-100565.6929,0.5067791909,-105861.2183,-0.3090169944,-0.5877852523,0.8090169944,-0.1175570505,0,-0.1175570505,0,0,0,-0.001174864836,0.02194569793,0.02197712367,1.624280357,0,-0.001109798804,0.02037531635,0.02040551812,1.625210366,0
0.000868,0.4225255043,-160002.064,0.3747163507,-157441.227,0.3090169944,-0.8090169944,0.5877852523,-0.1618033989,0,-0.1618033989,0,0,0,-0.001208930381,0.02196833878,0.02200157771,1.625771455,0,-0.001140003014,0.0203953041,0.02042713969,1.626633592,0
0.000869,0.2374246651,-206715.8129,0.1959359726,-196840.661,0.8090169944,-0.9510565163,0.3090169944,-0.1902113033,0,-0.1902113033,0,0,0,-0.001231389915,0.02197347877,0.02200795517,1.626777599,0,-0.001158523632,0.02039931932,0.02043219043,1.627527655,0
0.00087,0.01859083301,-225461.6217,-0.01005937797,-210018.8783,1,-1,2.841799555e-14,-0.2,0,-0.2,0,0,0,-0.001233125859,0.02197128143,0.02200585847,1.626861948,0,-0.001157401842,0.02039727939,0.0204300902,1.627478496,0
0.000871,-0.2017576985,-209775.5932,-0.2131886411,-191229.5488,0.8090169944,-0.9510565163,-0.3090169944,-0.1902113033,0,-0.1902113033,0,0,0,-0.001213814249,0.02197531895,0.02200881615,1.625975598,0,-0.001137010657,0.02040182755,0.02043348626,1.626469559,0
0.000872,-0.391467124,-166199.5218,-0.3840034072,-147453.9455,0.3090169944,-0.8090169944,-0.5877852523,-0.1618033989,0,-0.1618033989,0,0,0,-0.001182022512,0.02199613128,0.022027868,1.624482435,0,-0.001105830428,0.02042235852,0.02045227588,1.624891526,0
0.000873,-0.5298132888,-109660.9181,-0.5047578803,-93677.20086,-0.3090169944,-0.5877852523,-0.8090169944,-0.1175570505,0,-0.1175570505,0,0,0,-0.001150762666,0.02203679446,0.02206682045,1.622968995,0,-0.001076050921,0.02046115206,0.02048942725,1.623337872,0
0.000874,-0.6110122781,-53424.97751,-0.5723898212,-42589.92535,-0.8090169944,-0.3090169944,-0.9510565163,-0.06180339887,0,-0.06180339887,0,0,0,-0.001131766272,0.02209270151,0.02212167161,1.621979646,0,-0.001058255498,0.02051354345,0.02054082203,1.622338773,0
0.000875,-0.6382199903,-1496.97739,-0.591983326,2735.16069,-1,-3.38082984e-14,-1,-6.761659681e-15,0,-6.761659681e-15,0,0,0,-0.001131653096,0.02215431423,0.0221831981,1.621832454,0,-0.001058149672,0.02057069043,0.02059788789,1.622190705,0
0.000876,-0.6140235193,50349.51276,-0.5671376114,47392.23096,-0.8090169944,0.3090169944,-0.9510565163,0.06180339887,0,0.06180339887,0,0,0,-0.001150514301,0.02221049591,0.02224027454,1.622550547,0,-0.001075569373,0.02062257135,0.02065060044,1.622904074,0
0.000877,-0.5359948278,106333.0823,-0.4955799501,96491.03927,-0.3090169944,0.5877852523,-0.8090169944,0.1175570505,0,0.1175570505,0,0,0,-0.001181904235,0.02225163775,0.02228300429,1.623861842,0,-0.001104591275,0.02066060235,0.02069010903,1.624209127,0
0.000878,-0.4011516295,162451.9243,-0.3734756383,147148.7005,0.3090169944,0.8090169944,-0.5877852523,0.1618033989,0,0.1618033989,0,0,0,-0.001214239893,0.02227299169,0.02230606504,1.625258661,0,-0.00113469563,0.02068048864,0.02071159445,1.625609298,0
0.000879,-0.2154167308,205541.2794,-0.2047809675,187223.9616,0.8090169944,0.9510565163,-0.3090169944,0.1902113033,0,0.1902113033,0,0,0,-0.001234605817,0.02227742113,0.02231160559,1.626159296,0,-0.001154057987,0.02068474867,0.02071691766,1.626531244,0
0.00088,0.0005429583574,220980.9942,-0.00743080101,202566.0619,1,1,-3.919860126e-14,0.2,0,0.2,0,0,0,-0.001234428061,0.02227519339,0.02230937142,1.626156866,0,-0.001154685662,0.0206826802,0.02071488738,1.62656706,0
0.000881,0.2150534242,202732.7554,0.1898267805,187088.5805,0.8090169944,0.9510565163,0.3090169944,0.1902113033,0,0.1902113033,0,0,0,-0.001213851822,0.02227961139,0.02231265381,1.625225145,0,-0.001136516594,0.0206864779,0.02071767453,1.625681222,0
0.000882,0.3968783865,157679.8057,0.3584487706,147255.461,0.3090169944,0.8090169944,0.5877852523,0.1618033989,0,0.1618033989,0,0,0,-0.001181622301,0.02230071135,0.02233199405,1.623732681,0,-0.001107403827,0.02070547834,0.02073507117,1.624229032,0
0.000883,0.5265278592,101020.4273,0.4809789658,97352.64423,-0.3090169944,0.5877852523,0.8090169944,0.1175570505,0,0.1175570505,0,0,0,-0.001150555608,0.02234107828,0.02237068522,1.622250426,0,-0.001079021853,0.02074231981,0.02077036637,1.622769786,0
0.000884,0.5996068806,46034.16775,0.5539382176,49407.55141,-0.8090169944,0.3090169944,0.9510565163,0.06180339887,0,0.06180339887,0,0,0,-0.00113191168,0.02239587018,0.02242445596,1.621294448,0,-0.001061796318,0.02079292823,0.02082002104,1.621817271,0
0.000885,0.6205283692,-3530.948485,0.5814677089,6121.378099,-1,4.458890412e-14,1,8.917780824e-15,0,8.917780824e-15,0,0,0,-0.001131798489,0.02245568343,0.02248418747,1.62115514,0,-0.001061690138,0.02084899571,0.02087601035,1.621675222,0
0.000886,0.5928195275,-52254.81209,0.5659786003,-37753.85512,-0.8090169944,-0.3090169944,0.9510565163,-0.06180339887,0,-0.06180339887,0,0,0,-0.00115000444,0.02250981835,0.0225391755,1.621840962,0,-0.00107907367,0.02090073858,0.02092857551,1.622379023,0
0.000887,0.5146118027,-104775.2828,0.5038737101,-87461.20659,-0.3090169944,-0.5877852523,0.8090169944,-0.1175570505,0,-0.1175570505,0,0,0,-0.001180137563,0.02254920033,0.02258006112,1.623084737,0,-0.001108582716,0.02093941274,0.02096873772,1.623689343,0
0.000888,0.3829912304,-157654.5417,0.389893688,-140148.5368,0.3090169944,-0.8090169944,0.5877852523,-0.1618033989,0,-0.1618033989,0,0,0,-0.00121100419,0.02256945707,0.02260192301,1.624401693,0,-0.00114001492,0.02096023618,0.02099121565,1.625132202,0
0.000889,0.2033550888,-198313.3792,0.2266920593,-183379.3517,0.8090169944,-0.9510565163,0.3090169944,-0.1902113033,0,-0.1902113033,0,0,0,-0.001230223308,0.02257348415,0.02260698202,1.625241068,0,-0.001161460614,0.02096514532,0.0209972929,1.626139353,0
0.00089,-0.004646972054,-212505.4489,0.03135091429,-202431.3102,1,-1,4.997920698e-14,-0.2,0,-0.2,0,0,0,-0.001229635589,0.0225712268,0.02260469603,1.625220541,0,-0.00116447956,0.02096304881,0.02099536682,1.626288447,0
0.000891,-0.2106117809,-194340.2107,-0.167629241,-190610.5097,0.8090169944,-0.9510565163,-0.3090169944,-0.1902113033,0,-0.1902113033,0,0,0,-0.001209482254,0.02257547794,0.02260785375,1.624320202,0,-0.001148420624,0.02096613253,0.02099756136,1.625516679,0
0.000892,-0.3846479963,-150701.1932,-0.3413701081,-153826.3181,0.3090169944,-0.8090169944,-0.5877852523,-0.1618033989,0,-0.1618033989,0,0,0,-0.00117824263,0.02259582943,0.02262652787,1.622893396,0,-0.00112068836,0.02098410115,0.02101400589,1.624152183,0
0.000893,-0.5085028759,-96552.18976,-0.4715616097,-105898.9307,-0.3090169944,-0.5877852523,-0.8090169944,-0.1175570505,0,-0.1175570505,0,0,0,-0.001148235756,0.02263470859,0.0226638143,1.621481861,0,-0.001092858595,0.02102015287,0.0210485431,1.622740549,0
0.000894,-0.5786440176,-44677.70798,-0.5535102466,-58620.13255,-0.8090169944,-0.3090169944,-0.9510565163,-0.06180339887,0,-0.06180339887,0,0,0,-0.001130239849,0.02268747744,0.02271561302,1.620572959,0,-0.001075644902,0.02107069281,0.02109813043,1.621801388,0
0.000895,-0.5998153484,1698.986217,-0.5900383827,-14697.81969,-1,-5.536950984e-14,-1,-1.107390197e-14,0,-1.107390197e-14,0,0,0,-0.001130126825,0.02274519023,0.02277324889,1.620441909,0,-0.001075537337,0.02112758958,0.02115494793,1.62165919,0
0.000896,-0.5754176969,47544.81718,-0.5822895265,31046.06178,-0.8090169944,0.3090169944,-0.9510565163,0.06180339887,0,0.06180339887,0,0,0,-0.001147795197,0.02279764118,0.02282651698,1.621100954,0,-0.001093423519,0.02118085585,0.02120906008,1.62237374,0
0.000897,-0.5031010505,97844.29793,-0.5254783262,83742.35642,-0.3090169944,0.5877852523,-0.8090169944,0.1175570505,0,0.1175570505,0,0,0,-0.001177251955,0.02283606315,0.02286638805,1.622303047,0,-0.001124201018,0.02122124985,0.0212510064,1.623722104,0
0.000898,-0.3791044896,149534.5852,-0.4133874621,140154.8836,0.3090169944,0.8090169944,-0.5877852523,0.1618033989,0,0.1618033989,0,0,0,-0.001207804428,0.02285606275,0.02288795307,1.623591161,0,-0.001157532346,0.02124342603,0.02127493903,1.625231463,0
0.000899,-0.2076531713,190278.4776,-0.2482743166,187133.6856,0.8090169944,0.9510565163,-0.3090169944,0.1902113033,0,0.1902113033,0,0,0,-0.001227432637,0.02286019397,0.02289312254,1.624437829,0,-0.001181028884,0.02124897379,0.02128176957,1.626319714,0
0.0009,-0.007114047527,205805.7316,-0.04757340093,209235.1939,1,1,-6.07598127e-14,0.2,0,0.2,0,0,0,-0.001228021299,0.02285790796,0.02289087138,1.624468862,0,-0.001185668121,0.02124684889,0.02127990594,1.626542929,0
0.000901,0.1932635732,190008.7679,0.159266363,199312.7364,0.8090169944,0.9510565163,0.3090169944,0.1902113033,0,0.1902113033,0,0,0,-0.001209518039,0.02286159434,0.02289356743,1.623653158,0,-0.001170402423,0.02124964581,0.02128185351,1.62581941,0
0.000902,0.3644543534,149409.5913,0.3420935034,163065.165,0.3090169944,0.8090169944,0.5877852523,0.1618033989,0,0.1618033989,0,0,0,-0.00117991211,0.02288073027,0.02291113289,1.622318628,0,-0.001142609437,0.02126762859,0.02129829999,1.624470012,0
0.000903,0.4886210972,98438.75835,0.4812113751,114298.0477,-0.3090169944,0.5877852523,0.8090169944,0.1175570505,0,0.1175570505,0,0,0,-0.001151073692,0.02291797247,0.02294686107,1.620979965,0,-0.001114210281,0.02130443265,0.02133354905,1.623048179,0
0.000904,0.5620811372,49321.7875,0.570633992,64999.62134,-0.8090169944,0.3090169944,0.9510565163,0.06180339887,0,0.06180339887,0,0,0,-0.001133589322,0.02296913777,0.02299709361,1.620109031,0,-0.0010964653,0.02135657272,0.02138470095,1.622092171,0
0.000905,0.5889584612,4922.360753,0.61214916,18170.50879,-1,9.306696693e-15,1,1.861339339e-15,0,1.861339339e-15,0,0,0,-0.001133475963,0.0230257367,0.02305361833,1.619983102,0,-0.001096355653,0.02141565198,0.0214436971,1.621945802,0
